emotion,content
2,请问我为什么欠费
2,我刚刚不小心订了一个不知道什么业务我想取消掉
2,深圳学子无忧或孝心保障计划为什么查不到保单
2,为什么没有提额资格
2,你妈的懒逼你找死啊来自IUSAI智能手机
2,滚你大爷得你们这什么服务态度
2,红包怎么还不退回
2,我的资金转入不了
2,我话费怎么扣了那么多
2,三天三夜的活动怎么退
2,约好今天122点安装看不见工作人
2,我看还有135个座位怎么申请失败呢
2,这就是你们公司混蛋你们可以把卡内的钱全部扣空老子也不生气
2,忘记登陆密码和通讯密码了
2,没用的业务自动开的什么然因
2,账户输错密码以后禁用多长时间
2,为啥会无缘无故就扣我十块
2,第一次是微信支付超时短信提示订票不成功接着就又订了次显示订票成功到取票处提示又冲突然后到人工售票直接给票了可现在提示退票有47元手续费本来提示的订票不成功现在又收费
2,帐号遗忘
2,我的红包怎么没给
2,我在12306退票了还是无法重新买票
2,我约了售后怎么没有人和我联系
2,为什么我办不了WLAN30元28G的套餐
2,上班寂寞
2,您好我家博世洗衣机出现故障需要维修
2,忘记发哪里办理
2,手机开机太慢了
2,退款都木有收到怎么办
2,网上订票网页一直打不开
2,截图你又收不到
2,骗子吧
2,你们不肯送流量让我们没WIFI的人怎么玩
2,急单
2,我的营业部忘了
2,我不是换成38元的吗怎么这么少
2,为什么我今天加了油在达标返现看不到啊
2,我十一点多的时候扣了十七元多的流量费可是我并没有用那么多是不是搞错了
2,可以告诉我吗这又是怎么回事啊坑钱的吧
2,火车赶不上能退吗
2,我现在我已逾期了还可以分期还吗
2,积分换房为什么打不开
2,欠费怎么能打的通
2,具体的我忘了
2,刚申请了会员登录不上去
2,风冷无霜冰箱结霜
2,那就是我还欠费
2,可我账户还有68就说我低于20
2,有点责任心好不好
2,我的票退了几天了为什么退款还没到账
2,我取不到款是不是要去营业部搞
2,联通好傻逼
2,我要投诉你刚刚接我电话的人
2,我9点15分买的002520为什么还没有交易
2,乱扣费不说连业务都办理不了什么破公司
2,没有了只要取消这个业务就好
2,手机不能用了提示VIVO服务停止工作
2,为什么我办理流量包是办理不成功的
2,可一直说我错
2,vivoy37网速那么慢是怎么回事
2,过了一周后我查话费才发现少了
2,请尽快解决我的问题
2,说是有人注册过我以前注册的密码找不回了咸阳
2,我手机管家老说本月超出流量
2,航班可能赶不上了
2,那为什么我刚刚被扣了2元日流量
2,昨天通过微信支付充值但是未到账
2,这也是一种逃避的方式么
2,不开咋的
2,哎我认错人了是吗小和
2,那么少我现在用的38元套餐都有3G流量
2,inTypefuzzy家中无打印机该怎么打印登机牌
2,乱扣费不要脸
2,我没有订购任何套餐为什么老是自动发信息
2,我的那个行程单表头填错了
2,我卖掉的股票资金为什么转不出来
2,在网上买的怎么还没送到
2,不能原谅
2,95533我的钱怎么没到帐上
2,为什么最近都没额度阿
2,怎么积分还没有呢
2,会员卡号遗忘遗失如何办理
2,流量不够上不了Q什么原因
2,你们发了信息说常州冰雪世界整修需要退
2,你这对话不好
2,1月23曰购票失败到现在没有收到退款
2,贵公司有骗人之处我觉得话费有很大出入不对实教
2,今天为什么扣了其他套餐费50元
2,账户因为通讯密码错误而被禁用怎么办
2,在你们订的机票换完机票也没给返现啊
2,很多活动都说我不能参与
2,消费备用金怎么降低了
2,显示总资有但银行卡里没有
2,乱扣我钱我根本没开通
2,年审代办没人接单
2,我说网络不好
2,我的话费怎么就这么点了
2,为什么我的航班一再延误
2,有票为什么排队这么久
2,可是你们已经扣了两个月了
2,嫖你祖宗
2,你好我的退款怎么还没有到账
2,为什么我的电影票显示退款
2,我没有购票成工但是有订单了买不了票怎么办
2,都一个月了没收到退款
2,票买了为什么收不到信息
2,开机电话打不出去
2,试了很多次都不行
2,好无聊我们聊聊天可以吧
2,搜歌点解搜不到的
2,丫H的
2,手机里找不到你了
2,差航班
2,不是扣21元的吗怎么扣26元了
2,没点用的东西
2,广东联通心黑吃人
2,为什么别人打电话来时说您拨打的电话暂时不方便接通
2,为什么现在Z114从31号就停售了
2,x5v屏保碎了
2,我自己弄不好了
2,我的发票为什么只有几个月的并且金额只有1元298元
2,请问我这个月的闲时流量怎么没有了呢
2,怎么取消我没有定啊
2,昨天买的10元1G流量特惠包怎么到今天还没到帐
2,12345你妈被人做做鸡
2,一账通登录身份证号进不去怎么办
2,我要关我GPRS元套餐我要取消方式
2,为什么改签老是不成功
2,你们跟催一下了
2,我有个接机订单钱已支付刚刚看到显示已取消请问为什么
2,为什么我修改不了密码
2,我的通讯密码忘了换了新手机了现在怎么找回我的通讯密码
2,出游人电话错误没有收到短信
2,忘记用户名和密码怎么办哈尔滨
2,草你的
2,我的俩法宝都不见了
2,但是这个月我一直没有额度提升
2,退票了好几天还没有到账
2,我的帐号由于通讯密码多次登陆错误咋办
2,首次激活就扣了十元这个月又扣了十元
2,之后又辙消了
2,Ocs是什么帮我退
2,刚刚的问题还没有解决
2,忘记账号怎么办咸阳
2,起大雾退不了火车票
2,波轮洗衣机洗破衣服
2,好我就是不明白明明显示有5g多流量就扣了2g多
2,原本账户余额有60元左右参加了那个活动就从银行划扣了50元然后又送了50元所以当时账户余额有160元左右
2,宽带忘记密码了
2,你好为什么我的手机卡没信号呢
2,为什么我的月结日推迟到6号
2,超你妹
2,今天查询少了10元
2,你好我退票了怎么还没有退款
2,你们APP是不是有问题呀
2,怎么又重新开始了
2,对不起我现在很忙
2,怎么莫名其妙账号被禁用
2,哦麻烦了
2,烧不了热水
2,还有15元为何给我停机
2,我的手机不能开机
2,没用怎么会显示已使用1000多
2,为什么这里没显示
2,我38元套餐为什么收69元
2,因为时间关系赶不上了
2,为什么账号密码错
2,我也说不好
2,为何我的投诉没人处理了
2,我先买的新乡到兰考的就不能买兰考到商丘的了
2,我用用户名或邮箱登录老是显示用户名或邮箱不存在怎么办深圳
2,昨晚订了存一得三的活动不成功
2,20元储值定房间没有成功被扣了
2,送的话费到了可是不能用来扣月租怎么回事
2,呵呵你妹啊
2,我的开户行银行卡丢了现在补办的卡卡号变了怎么重新绑定
2,你们人工客服态度不行
2,短息收到的和这里不一样
2,当天你们的客服也说没有到帐叫我24小时内留意
2,密码连续输错帐号被锁了怎么办
2,蓝牙音箱音质不好
2,对啊没办法获取验证码
2,不痛苦要你在家里就不去了么来了考虑考虑太厉害
2,改下一次的票没有了怎么办
2,你好手机不小心甩了现在开不了机维修大概需要多少
2,忘记客户账号
2,可是我没有看到购买的入口
2,我这个不是实名登记了吗我密码都忘了
2,不会说话
2,如果先计原有的流量那我订流量π一点意义都没有还浪费钱
2,可是前两月之前都扣我19啊
2,好对不起父母
2,你好为什么我账户钱转不出来
2,网址打不开呢
2,想取消贷款申请
2,我办6G也不行
2,昨天去了一个营业厅说那里不行
2,我要求返还都扣两三次话费了
2,你好为什么一个月扣两次短信服务费
2,13951107978预约1700尚未到
2,我也不清楚哦我看里面说送流量没有算了
2,你好我的手机现在显示没有片打不了电话是什么回事
2,今天我买票没见成功钱也没退
2,我难过
2,输入错误提示我账户被禁用
2,怎么电话是关机的
2,为什么我申请的退费还没有到
2,那这样好坑啊我又不用闲时
2,为什么我明明充值了30元却只剩不到1元
2,我参加的劳动节说点偷懒的事的流量怎还没到蛉
2,怎么app上面查不到账单
2,那为什么还扣我流量套餐的费用
2,我刚刚退款退错了
2,为什么我的app订房老是验证失败
2,进水导致手机开不了机
2,已经订了机票查不到
2,我好想知道我套餐内的流量还有多少为何经常锁住不能用
2,现在已经行驶了3500公里了刹车异响还是存在方向盘异响声也是越来越大
2,您好为什么办理不了值机呢
2,我飞机没赶上怎么退票啊
2,尽量找你元旦虐你
2,没来得及坐车现在车已经开了我要退票
2,我的话费为什么被扣了这么多
2,消毒柜臭氧泄露
2,误导消费者
2,违章查询怎么查不了
2,我在火车站已经退票了退款没收到
2,请问我注册了12306却还是买不到票呢长春
2,我要转接号码别给我发这些垃圾信息来
2,为什么加热以后衣服不平整
2,为什么农业银行贷不了款
2,本机号码少了24元话费是怎么回事
2,要好久才出票
2,代扣的呢
2,怎突然扣费几十
2,我的资金没有转出这么没有了啊
2,嗯也打不了游戏
2,通信密码错误账户被禁用如何操作
2,你半夜和一个肥仔在床上脱光衣服准备献出你的处女之身
2,88元我不要了
2,说有一个什么上网费用我不清楚
2,票买好了怎么不邮寄
2,电话冒人接呢
2,我已经办理退票了现在买票买不了急急急
2,刷脸失败
2,为什么全都是要扣钱的通话
2,错了18元的
2,为什么我手机突然被扣了50元流量费
2,服务态度五好明明打电话叫取消五得又五讲清楚
2,我的12306怎么登录不上阜新
2,已经没得抽了d
2,为什么流量转移一直提示转移失败
2,在天津保养别克英朗车由于天津4S店维修人员疏忽导致空调鼓风机损坏在行驶过程中发现有焦味及异响然后行驶到盐城4S店检查由于保养空调导致空调鼓风机进水不属于自然损坏所以不予免费维修保养空调是天津鑫茂4S店需要到承担维修但从盐城到天津的费用谁承担你们别克就不关注了连这样的维修你们别克售后也没有回复就说会向上反应5天了也没有一个人打过电话我们消费者
2,退订开通的所有业务
2,我修改密码改不了怎么回事
2,机都开不起
2,我可不要你们发这么多信息给我
2,为什么又产生了套餐外流
2,一个月怎么用那么多流量是不是你们乱扣
2,帐户密码忘了
2,我现在不需要了要求退款
2,现在又扣钱流量也没有了
2,密码不对账户禁用了怎么办
2,校迅通请取消我没开通过
2,我手机为什么无缘无故扣了50元啊
2,操你妈我问我的流量还多少兆不是问话费可懂
2,你是真傻还是傻啊
2,为什么新76元套餐办理不了
2,我怎么截图给你看我怕退出了就找不回你
2,我的五一是不是只有面壁思过了
2,你好我退票怎么才退百分之30
2,地址给你了又不回复我
2,我今天刚刚通过这个平台充值了两百块钱但是我的余额显示还是零为什么
2,请问我要通过银行转账15万元不成功提示说超出全渠道日累计金额是什么意思
2,两手一做取消好吗
2,刚刚充值30还没到账
2,我点流量加油站没反应
2,其他人都不会啊
2,我的开卡赠品怎么还没收到
2,我刚刚输错通讯密码多次
2,火车票买好了意外退出怎么继续付款
2,我提前订的177而今天门市才157能不能退钱
2,登记取消
2,昨天入住怎么积分还没有到账
2,我要是记得我就不用问你了
2,我要投诉1672号客服
2,会员怎么清零了
2,我的清单他妈给我发过来给我看看明明还剩二十多块
2,网银盾丢了怎么办
2,你好我的账户忘了怎么办
2,连登录你们APP都要乱扣流量
2,购要失败怎么重购那趟车
2,不划算给换38那个套餐
2,我删除QQ然后再安装也不行
2,您好我忘了12306登录的用户名咋么办滨州
2,要是一直联系不上那我也不想还
2,我没流量了请问我该怎么办
2,理赔金怎么没打过来
2,我怎么删不了
2,冰箱声音很大要投诉
2,你好为什么我连续几天签到种抽的二十积分都没到帐呢
2,下午的车现在还没有邮寄到票怎么办
2,链接出错
2,联通是垃圾吗
2,退票审核什么时候才通过
2,请关闭本手机上网功能
2,你好我这个手机套餐不是有100M的流量送吗为什么我用不了
2,你那里查不到吗
2,我的券你们无端端不通知就说过期
2,有的时候还是不行
2,我刚刚买错飞机票可不可以退
2,是我现在用的卡不支持
2,请问怎么总是扣我话费
2,怎么没有返还
2,怎么不回答我啊
2,TM上午充值是不是乱收费
2,你睡了吧明天要上班等下迟到了我们现在刚刚上班
2,刚刚已经发短信说欠费2元了
2,是不是都是骗人的
2,我的银行卡往证券账号打钱不好打是什么原因
2,我怎么不能提款
2,你好我想证券资金转入银行但是显示客户无法取款
2,我昨天晚上充的话费现在还没有到账
2,你好43428为什么不好购买
2,怎么找不到打新神器
2,干嘛弄得那么复杂
2,优惠卷支付失败就没了
2,怎么老买不到
2,我的购票成功了微信怎么说出差错了
2,你们那边没显示吗上次客服说三天给我答复现在都三天了没答复
2,意思说不符合要求是吧
2,我上次在线实名登记怎么不成功
2,处理不了就叫你老板来跟我说
2,你是不是人
2,我离家出走了
2,你不知道麻烦吗
2,供不起啊
2,你好请问我忘记了那个密码怎么办
2,我的话费怎么突然少了五十多块钱
2,我几小心前办了三天三夜10元10G套餐怎么没有生效
2,银行卡点不了呀
2,相机黑屏
2,我也没用
2,为什么我手机摔了之后就搜不到wifi
2,实际预定机票为什么要贵300多块
2,共你妹
2,为什么我想办理102g套餐办不了
2,手机怎么突然发信息不出了
2,波轮洗衣机显示错误提示E9
2,你们海南航空总是骗人
2,额度不够了
2,为什么流量在某些地方打不开网页
2,吗的给你们说叠加包的都不要了你们是死人啊
2,哎真的无语
2,预约今天八点还没有来电话
2,通用只有1G不够用啊
2,房间好贵
2,为什么我的话费总是乱扣而且还还不发短信来
2,流量怎么一象没有啦
2,我为什么转移不了流量
2,查尼玛狗移动改个密码还身份证我现在在没带
2,我订的早上715的怎么成了晚上的
2,垃圾卡老子用停机不会在用联通垃圾得一逼
2,好几次都是这样子快过期的都不是优先用的
2,我已经4天没有网了
2,那么贱啊
2,提现不了为什么
2,你好我刚刚i贷申请提现到壹钱包但是我打开壹钱包里面没有钱是怎么回事
2,不可能我没办理之前我连数据都没开过按照你们这样说的话那这样的话你们的信息都是不靠谱的咯
2,网上能开通创业板吗打新都没法打啊
2,你们可以打印我们应该可以为什么都不行
2,怎么自助理赔点不了
2,为什么上网速度这么慢
2,购票成功没有收到取票信息
2,操坑爹啊才用了几天电话都没怎么打过就没钱了坑爹货
2,缘分个毛线
2,我今日转帐怎么没有记录
2,我的手机号码以及身份证怎么被无故注册了12306账户
2,就是打了10086银行卡充值话费充不了这是为什么
2,我已装了宽带但为什么要扣费
2,为什么订单不见了
2,不能用难道还要扣钱嘛
2,为什么老说帐号密码错误
2,过于简单关你什么事
2,提醒你麻痹劳资不睡觉啊
2,审核不通过信阳
2,冰箱门被我撞坏了
2,为什的我的行程价格和同一个团的价格不一样
2,没人陪我了
2,不支持截图
2,上次的领了也兑换不了
2,你好个人网银登陆不上去
2,因为我是孤独的风中的一匹狼
2,我忘了手机密码
2,一个月14元就500M太贵了吧
2,1008616为何打不通
2,本机流量叠加包想取消消费不起
2,我需要关闭这种功能
2,我要把所有套餐全部退订
2,他妈的怎么不用流量啊老是扣话费我操你妈
2,真是麻烦
2,退订不了流量套餐
2,资金转出密码错误几次被锁
2,旧的套餐也不能开了吗
2,退票了已经没有返还钱
2,好今天是这样我认了但是这个情况不是第一次出现了
2,登陆密码忘记怎么办临汾
2,随意玩到底怎么开日你麻痹
2,我在4号的时候退了一张机票为什么还没有退到我的银行卡里
2,收不到短信手机坏了
2,为什客户禁止取款
2,怎么提交不了
2,最近都忐忑
2,还要这么麻烦跑去那么远
2,旧卡不要了
2,为什么支付成功总不出票
2,我咋借不到钱
2,宽带密码不记得了怎么办
2,死全家的
2,那就是也不知道哪家快递寄过来是吧
2,为什么我的车主贷还款与软件不符
2,发车后就取不到票了
2,账号密码忘记了台州
2,你们中国联通的服务质量这么差啊
2,之前给你们扣怕了
2,对你我们的忌念
2,吵你妈啊我都不会冲等我朋友回来我再冲不行啊
2,你好狠
2,我买的7月6号的开封到株洲的车票查询不到开封
2,账号被锁了
2,就是打1008611查询就没有
2,为什么我的手机卡无缘无故扣了我8块钱呢
2,为什么我发短信问话费没回
2,时间行程错误怎么办
2,我想请问一下我怎么成了证件黑名单了
2,也太夸张了
2,你们这些客服都是求谅解
2,为什么四月底扣我15块流量费
2,电信iTV点播付费业务收费实在太吃不消了
2,中风
2,机票价格和报销凭证价格不一致
2,为什么升级系统后指纹功能无法使用了求解
2,那怎么还在扣我的啊
2,但是手机程序中点取消无法操作
2,我秘码忘记了
2,这个号码没有加入成功
2,服了你们10086了
2,电子邮箱忘记了但手机号老说不对嘉兴
2,在的12306怎么登录不上了呢
2,为啥我兑的200M这么久都没到帐
2,为什么我的领先电话里面的话费用不了
2,现在帮我解要是有限制就不要让别人开那么多流量包
2,我刚才办了个十元怎么没有啊
2,成都到西安的票定反了怎么办
2,新洗衣机第二次用就不成了
2,业务员编码不对
2,怎么占不到座位票
2,但回答后显示错误
2,洗衣机衣服甩不干
2,我没有申请什么啊为什么有短信发送给我说系统繁忙
2,我买流量的时候你怎么不这么说
2,我现在想退也退不出来啊
2,退票后没有当天到账
2,这条短信发的我真闹心
2,回你妈黑心卡没事老扣人家话费
2,我连续输入密码都错误就说的账户被禁用了
2,提额怎么没成功
2,我不太清楚耶
2,你好为什么被禁
2,我欠你们43元
2,我的银行预留号码改啦但是掌上生活等不上呢
2,而且我手机信号差
2,看不明白呢
2,怎么这个月还得和别的不一样
2,禁止客户取款什么意思
2,我要取消现在58元套餐
2,上个不是说退回200
2,怎么我输入的是对的怎么说是错的
2,我想再买票己取消了为什么还买不了
2,总共500怎么才360
2,怎么我刚才充值了扣费成功都不行的
2,我的账户是不是有超出额度的资金
2,你好我二了允一百怎幺没到帐
2,入住名字写错了
2,怎么这么久才回复
2,手机号码或授权码不正确怎么回事
2,忘在飞机上了
2,为什么我的号码昨天晚上会乱扣二十几块
2,领取不了和包电子券
2,为什么我办理的WLAN一直连接不上
2,你妈个B网络这么差
2,新车就坏了
2,当时显示的是没有优惠劵
2,你好麻烦你帮我退一下短号家庭网
2,这我不知道吗
2,联通服务真垃圾妈的气死我人工服务我打N次无响应
2,护照号码错误了怎么更改
2,为什么别克汇推荐购推荐不了客户了呢
2,我没有保养呀
2,我昨天转出的钱為什么还没到
2,这个门不支持门票
2,我扣话费那么多
2,已经购了怎么又失败
2,去时和回来地址写反了怎么办
2,我不是你这套
2,我付款没有成功请把抵用卷与可用金退还
2,为什么我还要流量可上不了网
2,你们是不是搞错了我才刚扣月租怎么可能会用50G
2,刚才不小心按掉了
2,为什么我的手机空间总是连接失败
2,我的vivo手机充不进电
2,我手机卡为什么欠费
2,我要打死你你这个孩子
2,我们的票怎么还不出票
2,我的已经扣费的啦
2,我想取消安装预约
2,我的红包还没使用怎么就没了
2,我家的网速经常达不到已办理的套餐标准为什么
2,周六流量是24小时然后每天再送1G怎么没有了
2,手机玩不了了
2,为什么不通过呢
2,忘记了服务密码怎么办
2,很想讨厌你
2,对方还骂人态度恶劣
2,好失落啊
2,我注册的怎么没通过
2,未支付完却支付不起了
2,我有一个未支付的出境游订单我想取消订单
2,为什么每次那个送1314流量的活动我都领不了
2,老公都打电话过来催了他妈的老于接还是不接呀
2,对自己养老保险待遇有疑问时怎么办
2,关闭电视点播的功能
2,运营商填写了还是说未填写
2,这个问题我已经多次反映都得不到解决
2,为何又扣钱10元
2,我的票定多了一张怎么退
2,哦就是我不停上网最多也就是扣我30块是吧
2,你好我的系统更新把我的账户删掉了我现在想不起来了怎么办
2,流量叼你吗嗨
2,今天续保忘记打发票了
2,现在就是在我的钱包进不了火车票预定
2,请问我申请的登录号忘记了
2,身份证填写错误
2,呜呜停机了
2,短信写着欠费
2,我哪里有那么多流量呀
2,联通我草你祖宗
2,我因工受伤能不能报保险
2,凭啥我不能知道我钱花哪去了呀
2,近几个月手机总是在我不知情的情况下拨打12590这个如何禁止呢
2,订单姓名错误
2,我手机被停用了怎么办
2,多扣了四五百兆的流量
2,为什么要关闭我的数据上网
2,积分兑换话费没到账
2,说我欠费停机
2,微博停止运行
2,为什么买了飞机票后面查询的话查询不到信息
2,你是不是乱说吧
2,有时进入微信闪退
2,BLJCTY55713232320302哪里不对
2,退票后没收到退票短信提示也没
2,我充值了100没到账
2,你死吧
2,都是忽悠人的
2,多扣了我话费
2,好的还有我想取消读报这个业务为什么取消不了的
2,我烦恼
2,小禾我要操死你
2,经常自动重启
2,做服务员忙到
2,我还要问一下为什么现在我的手机反应也没有以前快了这是怎么回事
2,现在我为什么不可以办理30元12G流量
2,不信吹牛什么欠费
2,订的29号21点30济南飞西安的取消了航班怎么现在还有这趟航班
2,手机到目前还没收到
2,我不知道这个什么TDLTE是什么东西
2,你别逗我
2,现在就说业务繁忙是不是过了两天还是照扣
2,为什么我发给10010总是系统繁忙呢
2,抢的1G流量还是没送
2,我的账户密码全部忘记了怎么办
2,我的订单怎么少了一个
2,态度不好回复速度慢
2,本人对五月份话费提出质疑第六笫七项收费肯定错了请核实
2,你们的系统好烂不能签到
2,这是什么可以解释一下吗我也不是很清楚了
2,为什么月流量不给完我
2,不是我选择的
2,为什么广东的号码在湖北使用话费这么贵
2,他妈的不是说送1000吗你妈的坑人你全家死
2,最近都不行
2,您好我刚买的票失败为什么买不了别的票
2,掉线
2,如果不回复你要承担什么后果吗
2,提示还有余额但是上网有提示余额不足是什么情况呢
2,延安到西安误机然后延安到桂林的可以全额退票吗
2,我在岭南优品买了东西一直没发货
2,他妈比气死了
2,靠坑老子垃圾联通
2,为什么信息给我排队有效却没有付款信息
2,行不好意思我没听见
2,忘记密码帐号禁用怎么办
2,我在微信上买票退款还没到
2,从昨天到今天扣了我40块啦
2,你的意思没有话费送
2,我今天订机票价格不符
2,什么观看视频领取流量就是骗人的
2,信用额度透支服务
2,好歹也三大巨头上网信号怎么那么慢呢
2,扣我钱了怎么没票
2,可是我没有收到短信啊
2,你好为什么我的积分无法兑换商品
2,幽默刚刚就和我说活动没了现在我拿出证据就说不能参加了
2,这不是逼着人家每个月交那么多钱吗
2,仪表未收到DCU报是啥故障
2,425吗那怎么没有信息提醒查询也查不到
2,怎么还没好呢
2,我的亲亲啊你怎么不早点说呢
2,手机屏幕不好使怎么整啊
2,不办了
2,电脑又不显示
2,上个月看我的余额是6百多现在怎么才6块多了
2,你好为啥刚买的火车票就不能退
2,手机无缘无故发热是什么情况
2,不爱你了哼
2,情逢敌手
2,一直卡着看不了
2,就是我的流量不见了一百多
2,打印不了发票呢
2,要是取消了就不可以累积到下个月是吧
2,我不是说帐的问题而是这个流量我用不了一直说没有网络
2,我的身份证老是订不了票怎么回事
2,这哇都用过了全是假的没用就是象人死不能复生这个理
2,刚开通的时候有3G网络事后又没有网络了
2,我想办理1元1G的流量套餐但是办理不了
2,我想退流量包
2,去你的退掉套餐去OOOOOOO
2,还点赞破服务还要点赞
2,改签支付后却被取消
2,我想退票怎么退不了呢
2,嗯嗯帮我加急吧我这边银行贷款比较着急
2,怎么转账两元的那个失败
2,害
2,我草都他妈什么时候了才发提醒短信过来
2,油水分离器传感器坏了
2,购票故障
2,怎麼等了一個多小時了還不能出票
2,你好为什么天天发开不了
2,着急用啊
2,你们这是什么卡到现在几个月一毛也没送
2,海尔的质量太差服务也差
2,您好我要取消今天常州周边游景点门票
2,xplay5手机顶端发热
2,你是个笨蛋
2,我昨天晚上九点多在百度上买的火车票当时就退了我的钱啥时候退回来
2,王科长亚什么无回复
2,那我不是扣了两次了
2,为什么我的手机出了广东使用不了免费流量
2,掌上生活交通罚款
2,我刚才定了一张机票发票抬头写错了一个字
2,刚才我订了机票名字错了
2,为什么优惠劵用不了
2,刚卖出的股票钱转不出
2,一直获取不了验证码
2,为什么到现在还没有退款
2,10010我有200分钟怎么没到长帐
2,昨晚才充30为什么今天就没了
2,我的手续费是万十怎么这么高
2,那你们就不要说一定要全球通做主号
2,为什么住一晚限时抢购都没有积分了
2,7812422861549订单怎么查不到
2,哎呀我不会不懂
2,你们什么叼意思啊
2,为什么会订不到票呢
2,你好我的票方向订错了
2,请问下我的可用资金和可取现资金怎么不一样呢
2,不能装你们的
2,我手机进水后开关键用不了了怎么办
2,會員密碼忘記了怎麼辦
2,号码取消不用了
2,车维修结速好多天了赔款为什还没下来
2,我买了流量包怎么还扣费
2,我想取消手机报纸
2,你们还没给我退款过来
2,不适合本来想要150元15个月的流量套餐的刚好过时间了
2,但48小时还没恢复
2,把注册的密码忘了
2,电话欠费了我擦
2,退票后钱没有到账请问要怎么咨询打什么电话咨询啊
2,不是啊是肚子痛啊
2,360流量年包什么时候开的也不知道退订也退订不了
2,你脑子是不是有问题啊老是发一些莫名奇妙的信息过来
2,为什么我不可以打电话
2,请问我最近怎么扣费那么多
2,手机丢了能找回来吗
2,我觉得现在很不划算网又不能用我还要一年的58套餐加宽带40
2,成都航空不正常非自愿航班客票签转
2,还有我的余额有524元怎么一下又没了是你们那边出错还是怎么回事呢帮查询
2,怎么样取消天气预报
2,软件老是自己启动
2,输错通讯密码被锁
2,这边查询服务站一点用都没有根本不会修投诉我要投诉SSS
2,眨眼呃这套餐流量也太少了好可怜
2,卡里钱不够扣月租停机了怎么充话费充不了
2,你好我那个登不了忘记用户名了手机也换了怎么弄回贵港
2,为什么修改密码不成功呢
2,买票没成功
2,你啦食屎
2,为什么农业银行不能用
2,没走黑道也有人走龌
2,暖风电机不工作了怎么回事啊
2,别人打我的电话明明开着机却提示无法接通
2,为什么我钱提不出来
2,我的火车票退了为什么银行卡里没有收到退款
2,今天是1号月截日而且我还没用流量流量就流失很多是怎么回事
2,不是流量不够用啊
2,怎样登陆广东微信公众账号差流量
2,我登录不上去的
2,操不要烦我
2,15款xts自动大灯感光度没办法调节吗稍微暗点就开太不方便了
2,怎么办不了实名制
2,我看了充值账单没看到有充值记录
2,为什么我搜不到wlan信号
2,忘了户名
2,你们联通网络好拉圾
2,和别人睡觉的时候想叫一声吓别人有时候会想叫几声忍不住
2,扣钱吧
2,为啥我买不了上海的股票呢
2,别唠叨
2,紫金货币增强看不到收益喃不是每天显示吗
2,由于多次输入通信密码不对被禁用明天会自动开通吗
2,急人
2,打人工客服连个接电话的都没有
2,为什么前天卖出的股票今天钱还是不能转出来
2,二楼饭堂又有积水了
2,你个劳动节的优惠卷上面是我领取过了我这里怎么没有
2,请问为什么我的号买不到流量包
2,你们又乱扣钱
2,你不是活的么
2,我3月10号还进去了为什么到现在显示我逾期
2,淋浴器洗到一半会跳掉报警
2,以后请不要发这样的信息过来
2,亲我已经去退票了为何还收不到退款
2,我的手机号被别人用了怎么办
2,你好我想咨询一下我为何无端端没有了4百多的流量
2,草你妈无缘无故扣我十块钱我呸你个10010
2,我查询不到里面有红包呀
2,以前是3g卡的时候就不好发短信
2,我退款的钱为什么没有返回到微信里
2,手机开不起机
2,你好我之前输错密码了现在账户冻结了怎么办
2,查余额有什么用送都无送还扣了这么多
2,联通真坑爹流量用超了不提示
2,办了的话我的套餐八个月不能换
2,怎么我的积分还没到帐呢
2,有没搞错啊给钱了还那么慢太黑了你们
2,为什么中午手机上网的网速慢慢的要死
2,买了票怎么又退了
2,提现未到账
2,你妈呀话费余额还剩多少
2,服务站说他们搞不了
2,为什么还没出票啊
2,我想知道我买的票是漏检的
2,哦我还怕我的流量不够用呢
2,就是服务密码忘记了又不符合条件改密码着急去换4g卡怎么办
2,购买已经成功取不到票
2,我三月份师傅说装不了直接退了为什么现在业务里还有呢
2,我怎么网上购买不成功呢
2,还有多少流量你懂的英文麻烦
2,操你妈逼除了吃网速你还会干嘛
2,怎么我不知道也没信息提示
2,你好我的学生证掉水里了还能取票吗南阳
2,草拟妈比
2,你他吗煞笔阿
2,优享金显示密码错误
2,我的灶台碎了
2,为什么我在商城宽带续约总是验证不通过
2,我新开的怎么登不上去
2,我订的火车票要退掉
2,怎么这么长时间还未赔到帐呢
2,那也是反正有钱坑就是好机器
2,我忘记了登陆的一个密码
2,它老是说我填的三个手机号码不对
2,我订的火车票还没付款为什么取消不了
2,我的帐户登不上去可能密码忘了
2,我刚订的票把名字一个字打错了
2,我刚刚充值话费怎么还没到账
2,上个月你们说我这里可以拉网线才办理38块钱一个月的谁知道办理38块钱一个月的又不能拉
2,另一个卡停机了没用了
2,10的不满意
2,垃圾机器人
2,我的资金怎么不能全部取出
2,赶紧回复没发信息就退出
2,大雪飞机不飞了
2,剩余流量啊我草泥马
2,网上订房的200积分怎么没有了
2,等你妹
2,主要是这个号码在家没用也具体不知道什么时候出现这情况了
2,你好我充了150怎么还是欠费
2,我的提现怎么还没有到
2,铁路12306的账号密码丢了怎么才能登陆上去了
2,我有多少话费我查不出来
2,乱来给老子的
2,我的身份证更新信息昨天提交了哪看到
2,所以才说你说话不准确了
2,不能强制取消吗
2,我刚订票看见有12张有座位的怎么抢到票是无座
2,也不回复
2,我刚刚充的10元为什么没到账
2,一天到晚系统繁忙你们联通是干什么的
2,我在宽带覆盖查询那里找不到我家地址
